city,trip
Trieste,"['Barcelona', 'Belgrade', 'Bergamo', 'Bergamo Orio al Serio Airport', 'Bled', 'Bologna', 'Bratislava', 'Bremen', 'Budapest', 'Düsseldorf', 'Florence', 'Geneva', 'Genoa', 'Graz', 'Grenoble', 'Koper', 'Kraków', 'Kyiv', 'Leipzig', 'Linz', 'Ljubljana', 'Maribor', 'Milan', 'Milan Malpensa Airport', 'Munich', 'Nancy', 'Nice', 'Nuremberg', 'Opatija', 'Osijek', 'Padua', 'Poreč', 'Portorož', 'Prague', 'Pula', 'Rijeka', 'Rome', 'Rovinj', 'Salzburg', 'Sarajevo', 'Siófok', 'Split', 'Strasbourg', 'Stuttgart', 'Toulouse', 'Treviso', 'Treviso Airport', 'Turin', 'Udine', 'Umag', 'Venice', 'Venice Marco Polo Airport', 'Vienna', 'Villach', 'Zadar', 'Zagreb', 'Zurich', 'České Budějovice']"
Trieste Airport,"['Rijeka', 'Venice', 'Venice Marco Polo Airport', 'Zagreb']"
Trilj,['Split']
"Trindade, GO",[]
"Trinidad, CO","['Amarillo, TX', 'Dallas, TX', 'Denver, CO', 'Fort Collins, CO', 'Houston, TX', 'Kansas City, MO', 'Los Angeles, CA', 'Midland, TX', 'San Antonio, TX']"
Trivento,[]
Trnava,"['Bratislava', 'Kraków', 'Kyiv', 'Przemyśl', 'Uzhhorod', 'Vienna', 'Vienna Airport', 'Zagreb', 'Zvolen']"
Trogir,"['Biograd na Moru', 'Budapest', 'Drvenik', 'Dubrovnik', 'Ljubljana', 'Makarska', 'Rijeka', 'Rogoznica', 'Solin', 'Split', 'Sukošan', 'Tisno', 'Vodice', 'Zadar', 'Zagreb', 'Šibenik']"
Trojstveni Markovac,[]
"Troy, MO","['Atlanta, GA', 'Chicago, IL', 'Indianapolis, IN', 'New York, NY', 'Paducah, KY', 'Rockford, IL']"
Troyes,"['Brussels', 'Grenoble', 'Paris', 'Paris Orly Airport']"
Trstenik,[]
Trsteno,['Split']
"Truckee, CA","['Bakersfield, CA', 'Chico, CA', 'Dallas, TX', 'Davis, CA', 'Fresno, CA', 'Gilroy, CA', 'Los Angeles, CA', 'Merced, CA', 'Modesto, CA', 'New York, NY', 'North Hollywood, CA', 'Oakland / Berkeley / East Bay, CA', 'Orange County-Anaheim-Santa Ana, CA', 'Phoenix-Tempe, AZ', 'Portland, OR', 'Provo, UT', 'Redding, CA', 'Reno, NV', 'Roseville, CA', 'Sacramento, CA', 'San Diego, CA', 'San Fernando, CA', 'San Francisco, CA', 'San Jose, CA', 'San Ysidro, CA', 'Santa Barbara, CA', 'Seattle, WA', 'Spokane, WA', 'Stockton, CA']"
Truskavets,[]
Trutnov,"['Hradec Kralove', 'Kraków', 'Prague', 'Prague Airport', 'Regensburg', 'Riga', 'Warsaw', 'Wrocław']"
Trzebiatów,[]
Trzęsacz,[]
Tuam,[]
Tuanna (Aksaray),[]
Tübingen,"['Berlin', 'Brussels', 'Cologne', 'Düsseldorf', 'Essen', 'Frankfurt', 'Freiburg', 'Garmisch-Partenkirchen', 'Graz', 'Hamburg', 'Heidelberg', 'Milan', 'Milan Malpensa Airport', 'Munich', 'Paris', 'Prague', 'Rust (Europa-Park)', 'Schaffhausen', 'Strasbourg', 'Villingen-Schwenningen', 'Vilnius', 'Zurich']"
Tučepi,['Split']
Tuchola,[]
"Tucson, AZ","['Alamogordo, NM', 'Albuquerque, NM', 'Amarillo, TX', 'Ann Arbor, MI', 'Annapolis, MD', 'Apache Junction, AZ', 'Atlanta, GA', 'Augusta, GA', 'Austin, TX', 'Bakersfield, CA', 'Baltimore, MD', 'Bangor, ME', 'Banning, CA', 'Barstow, CA', 'Batavia, NY', 'Baton Rouge, LA', 'Beaumont, TX', 'Bellingham, WA', 'Benson, AZ', 'Billings, MT', 'Biloxi, MS', 'Birmingham, AL', 'Blythe, CA', 'Boise, ID', 'Boston, MA', 'Brownsville, TX', 'Brunswick, GA', 'Buffalo, NY', 'Bullhead City, AZ', 'Burlington, VT', 'Calexico, CA', 'Camp Verde, AZ', 'Carbondale, IL', 'Carlsbad, NM', 'Cedar Rapids, IA', 'Champaign, IL', 'Charlotte, NC', 'Chicago 95th & Dan Ryan, IL', 'Chicago, IL', 'Chico, CA', 'Cincinnati, OH', 'Ciudad Juarez, MX', 'Clarksville, TN', 'Cleveland, OH', 'Coalinga, CA', 'Colorado Springs, CO', 'Columbia, SC', 'Columbus, GA', 'Columbus, OH', 'Corpus Christi, TX', 'Dallas, TX', 'Davenport, IA', 'Dayton, OH', 'Daytona Beach, FL', 'Del Rio, TX', 'Delano, CA', 'Deming, NM', 'Denton, TX', 'Denver, CO', 'Des Moines, IA', 'Detroit, MI', 'Dothan, AL', 'Draper, UT', 'Duncan, AZ', 'Ehrenberg, AZ', 'El Centro, CA', 'El Monte-Baldwin Park, CA', 'El Paso, TX', 'Elgin, IL', 'Ellensburg, WA', 'Eloy, AZ', 'Eugene, OR', 'Evansville, IN', 'Fargo, ND', 'Fayetteville, AR', 'Fayetteville, NC', 'Flagstaff, AZ', 'Florence, SC', 'Fort Collins, CO', 'Fort Lauderdale, FL', 'Fort Myers, FL', 'Fort Walton Beach, FL', 'Fort Wayne, IN', 'Fort Worth, TX', 'Fresno, CA', 'Gainesville, FL', 'Gainesville, GA', 'Gallup, NM', 'Gastonia, NC', 'Gilroy, CA', 'Glendale, CA', 'Glenwood Springs, CO', 'Globe-Miami, AZ', 'Grand Forks, ND', 'Grand Rapids, MI', 'Grants, NM', 'Greeley, CO', 'Greeneville, TN', 'Greensboro, NC', 'Greenville, SC', 'Hagerstown, MD', 'Harrisburg, PA', 'Hartford, CT', 'Holbrook, AZ', 'Houma, LA', 'Houston, TX', 'Huntington, WV', 'Idaho Falls, ID', 'Indianapolis, IN', 'Jackson, MI', 'Jackson, MS', 'Jackson, TN', 'Jacksonville, FL', 'Jonesboro, AR', 'Joplin, MO', 'Kansas City, KS', 'Kansas City, MO', 'Kearney, NE', 'Kerrville, TX', 'Killeen, TX', 'Kingman, AZ', 'Knoxville, TN', 'Lafayette, IN', 'Lafayette, LA', 'Lake Charles, LA', 'Lakeside, AZ', 'Lancaster, OH', 'Lansing, MI', 'Laredo, TX', 'Las Cruces, NM', 'Las Vegas, NV', 'Laurel, MD', 'Layton, UT', 'Lexington, KY', 'Lincoln, NE', 'Long Beach, CA', 'Longview, TX', 'Lordsburg, NM', 'Los Angeles, CA', 'Louisville, KY', 'Loveland, CO', 'Lubbock, TX', 'Madera, CA', 'Madison, WI', 'Mansfield, OH', 'Manvel, TX', 'Mcallen, TX', 'Memphis, TN', 'Merced, CA', 'Mesa, AZ', 'Mesquite, NV', 'Mexico City', 'Miami, FL', 'Midland, TX', 'Milwaukee, WI', 'Minneapolis, MN', 'Missoula, MT', 'Mobile, AL', 'Modesto, CA', 'Monterrey, MX', 'Montgomery, AL', 'Morgantown, WV', 'Muscatine, IA', 'Nashville, TN', 'New Brunswick, NJ', 'New Orleans, LA', 'New York, NY', 'Newark, NJ', 'Norfolk-Virginia Beach, VA', 'Norman, OK', 'North Charleston, SC', 'North Hollywood, CA', 'Oakland / Berkeley / East Bay, CA', 'Oceanside, CA', 'Ogden, UT', 'Oklahoma City, OK', 'Omaha, NE', 'Ontario / Montclair / Claremont, CA', 'Orange County-Anaheim-Santa Ana, CA', 'Orlando, FL', 'Oxnard-Ventura, CA', 'Paducah, KY', 'Palm Springs / Indio / Coachella Valley, CA', 'Panama City, FL', 'Pasco, WA', 'Pecos, TX', 'Philadelphia, PA', 'Phoenix-Tempe, AZ', 'Pittsburgh, PA', 'Portland, OR', 'Providence, RI', 'Provo, UT', 'Pueblo, CO', 'Raleigh, NC', 'Rapid City, SD', 'Redding, CA', 'Reno, NV', 'Richmond, VA', 'Riverside, CA', 'Roanoke, VA', 'Rochester, NY', 'Roswell, NM', 'Sacramento, CA', 'Saint Joseph, MO', 'Salem, OR', 'Salinas, CA', 'Salisbury, MD', 'Salt Lake City, UT', 'San Antonio, TX', 'San Bernardino, CA', 'San Diego, CA', 'San Fernando, CA', 'San Francisco, CA', 'San Jose, CA', 'San Luis Obispo, CA', 'San Ysidro, CA', 'Santa Barbara, CA', 'Santa Cruz, CA', 'Santa Maria, CA', 'Sarasota, FL', 'Savannah, GA', 'Searcy, AR', 'Seattle, WA', 'Seminole, TX', 'Show Low, AZ', 'Shreveport, LA', 'Silver Spring, MD', 'Sioux City, IA', 'South Bend, IN', 'Spartanburg, SC', 'Spokane, WA', 'Spring Hill, FL', 'Springfield, MA', 'Springfield, MO', 'St Louis, MO', 'St. George, UT', 'Stockton, CA', 'Suisun City, CA', 'Sulphur Springs, TX', 'Syracuse, NY', 'Tacoma, WA', 'Tallahassee, FL', 'Tampa, FL', 'Temecula, CA', 'Temple, TX', 'Texarkana, TX', 'Thatcher, AZ', 'Tijuana,  MX', 'Toledo, OH', 'Tomah, WI', 'Topeka, KS', 'Toronto, ON', 'Tulare, CA', 'Tulsa, OK', 'Tupelo, MS', 'Turlock, CA', 'Twin Falls, ID', 'Tyler, TX', 'Vail, CO', 'Vallejo, CA', 'Van Buren, AR', 'Vancouver, BC', 'Vernal, UT', 'Victorville, CA', 'Visalia, CA', 'Waco, TX', 'Warner Robins, GA', 'Washington, D.C.', 'Waxahachie, TX', 'West Palm Beach, FL', 'Wichita, KS', 'Wildwood, GA', 'Willcox, AZ', 'Williams, AZ', 'Wilmington, NC', 'Wilmington-Newark, DE', 'Winston-Salem, NC', 'Wisconsin Dells, WI', 'Yakima, WA', 'Yuma Transfer Hub, AZ', 'Yuma, AZ']"
"Tucumcari, NM","['Albuquerque, NM', 'Clovis, NM', 'Detroit, MI', 'Houston, TX', 'Jonesboro, AR', 'Joplin, MO', 'Las Vegas, NV', 'Lubbock, TX', 'Oklahoma City, OK', 'Pueblo, CO', 'Roswell, NM', 'San Ysidro, CA', 'Springfield, MO', 'St Louis, MO', 'Tulsa, OK']"
Tudela,[]
"Tulare, CA","['Atlanta, GA', 'Bakersfield, CA', 'Billings, MT', 'Calexico, CA', 'Dallas, TX', 'Davis, CA', 'Denver, CO', 'El Centro, CA', 'El Monte-Baldwin Park, CA', 'Idaho Falls, ID', 'Las Vegas, NV', 'Long Beach, CA', 'Los Angeles, CA', 'Mexico City', 'North Hollywood, CA', 'Oakland / Berkeley / East Bay, CA', 'Oceanside, CA', 'Ontario / Montclair / Claremont, CA', 'Orange County-Anaheim-Santa Ana, CA', 'Palm Springs / Indio / Coachella Valley, CA', 'Phoenix-Tempe, AZ', 'Portland, OR', 'Reno, NV', 'Riverside, CA', 'Sacramento, CA', 'Salt Lake City, UT', 'San Bernardino, CA', 'San Diego, CA', 'San Fernando, CA', 'San Francisco, CA', 'San Jose, CA', 'San Ysidro, CA', 'Santa Barbara, CA', 'Seattle, WA', 'Spokane, WA', 'Stockton, CA', 'Tijuana,  MX', 'Tucson, AZ', 'Tulsa, OK']"
Tulcea,['Munich']
Tullaghan,[]
Tulle,[]
"Tulsa, OK","['Abilene, TX', 'Albuquerque, NM', 'Alexandria, LA', 'Allentown, PA', 'Altoona, PA', 'Amarillo, TX', 'Ann Arbor, MI', 'Ardmore, OK', 'Athens, GA', 'Atlanta, GA', 'Augusta, GA', 'Austin, TX', 'Bakersfield, CA', 'Baltimore, MD', 'Baton Rouge, LA', 'Beaumont, TX', 'Billings, MT', 'Biloxi, MS', 'Birmingham, AL', 'Blythe, CA', 'Boise, ID', 'Boston, MA', 'Brownsville, TX', 'Bryan, TX', 'Burlington, VT', 'Cameron, MO', 'Carlsbad, NM', 'Cedar Rapids, IA', 'Champaign, IL', 'Charlotte, NC', 'Cheyenne, WY', 'Chicago 95th & Dan Ryan, IL', 'Chicago, IL', 'Chickasha, OK', 'Cincinnati, OH', 'Ciudad Juarez, MX', 'Clarksville, TN', 'Cleveland, OH', 'Colorado Springs, CO', 'Columbia, MO', 'Columbia, SC', 'Columbus, OH', 'Conroe, TX', 'Corpus Christi, TX', 'Crossville, TN', 'Dallas, TX', 'Davenport, IA', 'De Queen, AR', 'Del Rio, TX', 'Denton, TX', 'Denver, CO', 'Detroit, MI', 'Dothan, AL', 'Durham, NC', 'Eau Claire, WI', 'El Monte-Baldwin Park, CA', 'El Paso, TX', 'Erie, PA', 'Eugene, OR', 'Evansville, IN', 'Fairmont, WV', 'Fargo, ND', 'Fayetteville, AR', 'Fayetteville, NC', 'Flagstaff, AZ', 'Flint, MI', 'Florence, SC', 'Forrest City, AR', 'Fort Collins, CO', 'Fort Lauderdale, FL', 'Fort Myers, FL', 'Fort Wayne, IN', 'Fort Worth, TX', 'Fresno, CA', 'Gainesville, FL', 'Gallup, NM', 'Gary, IN', 'Graham, TX', 'Grand Rapids, MI', 'Grants, NM', 'Green Bay, WI', 'Green River, UT', 'Greenville, MS', 'Greenville, NC', 'Greenville, SC', 'Greenville, TX', 'Hartford, CT', 'Hearne, TX', 'Hidalgo, TX', 'Holbrook, AZ', 'Holland, MI', 'Hollister, MO', 'Houma, LA', 'Houston, TX', 'Huntsville, AL', 'Huntsville, TX', 'Indianapolis, IN', 'Iowa City, IA', 'Jackson, MS', 'Jackson, TN', 'Jacksonville, FL', 'Jacksonville, NC', 'Jefferson City, MO', 'Jonesboro, AR', 'Joplin, MO', 'Junction City, KS', 'Kansas City, KS', 'Kansas City, MO', 'Katy, TX', 'Kearney, NE', 'Killeen, TX', 'Kingman, AZ', 'Knoxville, TN', 'Lafayette, LA', 'Lake Charles, LA', 'Laramie, WY', 'Laredo, TX', 'Las Cruces, NM', 'Las Vegas, NV', 'Lawrence, KS', 'Lawton, OK', 'Lexington, KY', 'Lincoln, NE', 'Lodi, CA', 'Long Beach, CA', 'Longview, TX', 'Los Angeles, CA', 'Louisville, KY', 'Lubbock, TX', 'Macon, GA', 'Madison, WI', 'Manhattan, KS', 'Mcallen, TX', 'Mckinney, TX', 'Memphis, TN', 'Meridian, MS', 'Merrillville, IN', 'Mesa, AZ', 'Mexico City', 'Miami, FL', 'Midland, TX', 'Milwaukee, WI', 'Mobile, AL', 'Modesto, CA', 'Monroe, LA', 'Monterrey, MX', 'Montgomery, AL', 'Montreal, QC', 'Muscatine, IA', 'Naperville, IL', 'Nashville, TN', 'Natchez, MS', 'Navasota, TX', 'New Haven, CT', 'New Orleans, LA', 'New York, NY', 'Newark, NJ', 'Newport, AR', 'Newton, KS', 'Norfolk-Virginia Beach, VA', 'Norman, OK', 'North Charleston, SC', 'North Hollywood, CA', 'Nuevo Laredo, MX', 'Oakland / Berkeley / East Bay, CA', 'Oklahoma City, OK', 'Olympia, WA', 'Omaha, NE', 'Ontario / Montclair / Claremont, CA', 'Orange County-Anaheim-Santa Ana, CA', 'Orlando, FL', 'Palm Springs / Indio / Coachella Valley, CA', 'Panama City, FL', 'Peoria, IL', 'Philadelphia, PA', 'Phoenix-Tempe, AZ', 'Pittsburgh, PA', 'Plano, TX', 'Portland, ME', 'Portland, OR', 'Puebla, Puebla', 'Pueblo, CO', 'Raleigh, NC', 'Rapid City, SD', 'Redding, CA', 'Reno, NV', 'Richmond, VA', 'Riverside, CA', 'Roanoke, VA', 'Rochester, NY', 'Rockford, IL', 'Sacramento, CA', 'Saint Cloud, MN', 'Saint Paul, MN', 'Salem, OR', 'Salina, KS', 'Salisbury, NC', 'Salt Lake City, UT', 'San Angelo, TX', 'San Antonio, TX', 'San Bernardino, CA', 'San Diego, CA', 'San Fernando, CA', 'San Francisco, CA', 'San Jose, CA', 'San Marcos, TX', 'San Ysidro, CA', 'Sarasota, FL', 'Savannah, GA', 'Scranton, PA', 'Searcy, AR', 'Seattle, WA', 'Sherman, TX', 'Shreveport, LA', 'Sioux City, IA', 'Sioux Falls, SD', 'South Bend, IN', 'Spokane, WA', 'Springfield, MA', 'Springfield, MO', 'St Louis, MO', 'St. Petersburg, FL', 'Stockton, CA', 'Sulphur Springs, TX', 'Tacoma, WA', 'Tallahassee, FL', 'Tampa, FL', 'Temple, TX', 'Terre Haute, IN', 'Texarkana, TX', 'Tijuana,  MX', 'Toledo, OH', 'Topeka, KS', 'Toronto, ON', 'Tucson, AZ', 'Tucumcari, NM', 'Tulare, CA', 'Tupelo, MS', 'Tuscaloosa, AL', 'Twin Falls, ID', 'Tyler, TX', 'Van Buren, AR', 'Victorville, CA', 'Visalia, CA', 'Waco, TX', 'Warrensburg, MO', 'Washington, D.C.', 'Waterloo, IA', 'West Burlington, IA', 'West Palm Beach, FL', 'Wheeling, WV', 'Wichita Falls, TX', 'Wichita, KS', 'Wilmington-Newark, DE', 'Winston-Salem, NC', 'Youngstown, OH']"
Tulsk,[]
Tumkur,[]
"Tunica, MS","['Atlanta, GA', 'Baton Rouge, LA', 'Birmingham, AL', 'Chicago, IL', 'Houston, TX', 'Los Angeles, CA', 'Milwaukee, WI', 'Nashville, TN', 'Port Gibson, MS', 'St Louis, MO', 'Wildwood, GA']"
"Tupã, SP",[]
"Tupelo, MS","['Albany, GA', 'Albany, NY', 'Ann Arbor, MI', 'Anniston, AL', 'Atlanta, GA', 'Augusta, GA', 'Austin, TX', 'Baltimore, MD', 'Baton Rouge, LA', 'Biloxi, MS', 'Birmingham, AL', 'Bloomington, IN', 'Champaign, IL', 'Charleston, WV', 'Charlotte, NC', 'Chicago 95th & Dan Ryan, IL', 'Chicago, IL', 'Cincinnati, OH', 'Cleveland, MS', 'Cleveland, OH', 'Colonial Heights, VA', 'Columbia, SC', 'Columbus, GA', 'Columbus, OH', 'Dallas, TX', 'Dayton, OH', 'Denton, TX', 'Denver, CO', 'Detroit, MI', 'Durham, NC', 'Evansville, IN', 'Fayetteville, NC', 'Flint, MI', 'Forrest City, AR', 'Fort Lauderdale, FL', 'Fort Pierce, FL', 'Fort Walton Beach, FL', 'Fort Wayne, IN', 'Fort Worth, TX', 'Gainesville, GA', 'Gary, IN', 'Georgetown, TX', 'Grand Rapids, MI', 'Greensboro, NC', 'Greenville, MS', 'Houston, TX', 'Huntsville, AL', 'Indianapolis, IN', 'Jackson, MS', 'Jacksonville, FL', 'Kansas City, KS', 'Kansas City, MO', 'Knoxville, TN', 'Lafayette, LA', 'Lake Charles, LA', 'Lakeland, FL', 'Laredo, TX', 'Las Vegas, NV', 'Lexington, KY', 'London, KY', 'Los Angeles, CA', 'Louisville, KY', 'Madison, WI', 'Manchester, NH', 'Mcallen, TX', 'Memphis, TN', 'Meridian, MS', 'Mexico City', 'Miami, FL', 'Milwaukee, WI', 'Minneapolis, MN', 'Mobile, AL', 'Montgomery, AL', 'Nashville, TN', 'Natchez, MS', 'New Orleans, LA', 'New York, NY', 'Newark, NJ', 'Oklahoma City, OK', 'Olympia, WA', 'Omaha, NE', 'Orlando, FL', 'Palm Springs / Indio / Coachella Valley, CA', 'Panama City, FL', 'Philadelphia, PA', 'Phoenix-Tempe, AZ', 'Pittsburgh, PA', 'Port Gibson, MS', 'Raleigh, NC', 'Richmond, VA', 'Ruston, LA', 'Sacramento, CA', 'Saint Paul, MN', 'San Antonio, TX', 'Savannah, GA', 'Seattle, WA', 'South Bend, IN', 'Springfield, IL', 'Springfield, MO', 'Tallahassee, FL', 'Tampa, FL', 'Toledo, OH', 'Tucson, AZ', 'Tulsa, OK', 'Tuscaloosa, AL', 'Valdosta, GA', 'Victorville, CA', 'Washington, D.C.']"
"Tupi Paulista, SP",[]
Turba,[]
Turbe,[]
Turčin,[]
Turda,"['Budapest', 'Ljubljana']"
Turgutlu,[]
Turhal,[]
Türi,[]
Türi,[]
Türi-Alliku,[]
Turin,"['Amsterdam Airport (Schiphol)', 'Annecy', 'Aosta', 'Barcelona', 'Bari', 'Basel/Weil am Rhein', 'Bergamo', 'Bergamo Orio al Serio Airport', 'Berlin', 'Bern', 'Bolesławiec', 'Bologna', 'Bordeaux', 'Bozen (Bolzano)', 'Brussels', 'Budapest', 'Cannes', 'Chambéry', 'Chamonix', 'Clermont-Ferrand', 'Constance', 'Courmayeur', 'Dijon', 'Dortmund', 'Florence', 'Frankfurt', 'Freiburg', 'Geneva', 'Geneva Airport', 'Genoa', 'Graz', 'Grenoble', 'Hamburg', 'Imperia', 'Innsbruck', 'La Spezia', 'Lausanne', 'Ljubljana', 'Lucca', 'Lugano', 'Luxembourg', 'Lyon', 'Lyon Saint-Exupéry Airport', 'Maastricht', 'Mannheim', 'Marseille', 'Milan', 'Milan Malpensa Airport', 'Montpellier', 'Munich', 'Naples', 'Nice', 'Nuremberg', 'Nîmes', 'Padua', 'Paris', 'Paris Charles-de-Gaulle Airport', 'Parma', 'Perpignan', 'Perugia', 'Pescara', 'Pisa', 'Prague', 'Reggio Calabria', 'Reggio Emilia', 'Rome', 'Rovereto', 'Sanremo', 'Savona', 'Siena', 'Strasbourg', 'Toulon', 'Trieste', 'Turin Caselle airport', 'Utrecht', 'Valence (France)', 'Varigotti', 'Venice', 'Venice Marco Polo Airport', 'Ventimiglia', 'Verona', 'Vicenza', 'Zagreb', 'Zurich']"
Turin Caselle airport,"['Aosta', 'Chambéry', 'Courmayeur', 'Lyon', 'Milan Malpensa Airport', 'Montpellier', 'Nice', 'Turin']"
Turjaci,[]
Turku,"['Budapest', 'Helsinki', 'Kaunas', 'Närpes', 'Pori', 'Pärnu', 'Rauma', 'Riga', 'Rzeszów-Jasionka Airport', 'Salo', 'Tallinn', 'Vaasa', 'Vilnius']"
"Turlock, CA","['Houston, TX', 'Las Vegas, NV', 'Los Angeles, CA', 'Oakland / Berkeley / East Bay, CA', 'Orange County-Anaheim-Santa Ana, CA', 'Palm Springs / Indio / Coachella Valley, CA', 'Phoenix-Tempe, AZ', 'Provo, UT', 'Reno, NV', 'San Bernardino, CA', 'San Diego, CA', 'San Ysidro, CA', 'Santa Barbara, CA', 'Tucson, AZ', 'Visalia, CA']"
Turnhout,[]
Turnu Măgurele,[]
Tusayan,"['Las Vegas, NV']"
"Tuscaloosa, AL","['Akron, OH', 'Albany, GA', 'Albany, NY', 'Ann Arbor, MI', 'Athens, GA', 'Atlanta, GA', 'Auburn, AL', 'Augusta, GA', 'Austin, TX', 'Baltimore, MD', 'Baton Rouge, LA', 'Biloxi, MS', 'Birmingham, AL', 'Bloomington, IN', 'Boston, MA', 'Buffalo, NY', 'Charlotte, NC', 'Chicago 95th & Dan Ryan, IL', 'Chicago, IL', 'Cincinnati, OH', 'Clarksville, TN', 'Cleveland, MS', 'Cleveland, OH', 'Columbia, MO', 'Columbia, SC', 'Columbus, GA', 'Columbus, OH', 'Dayton, OH', 'Daytona Beach, FL', 'Denver, CO', 'Detroit, MI', 'Dothan, AL', 'El Paso, TX', 'Fargo, ND', 'Florence, AL', 'Fort Lauderdale, FL', 'Fort Wayne, IN', 'Gadsden, AL', 'Gainesville, FL', 'Gainesville, GA', 'Greenville, SC', 'Houston, TX', 'Huntsville, AL', 'Indianapolis, IN', 'Jackson, MS', 'Jacksonville, FL', 'Jonesboro, AR', 'Kansas City, MO', 'Knoxville, TN', 'Lafayette, LA', 'Laredo, TX', 'Las Vegas, NV', 'Los Angeles, CA', 'Louisville, KY', 'Macon, GA', 'Memphis, TN', 'Mexico City', 'Miami, FL', 'Milwaukee, WI', 'Minneapolis, MN', 'Mobile, AL', 'Monterrey, MX', 'Montgomery, AL', 'Murfreesboro, TN', 'Nashville, TN', 'New Orleans, LA', 'New York, NY', 'Newark, NJ', 'Norfolk-Virginia Beach, VA', 'Nuevo Laredo, MX', 'Oklahoma City, OK', 'Opelika, AL', 'Orlando, FL', 'Panama City, FL', 'Philadelphia, PA', 'Phoenix-Tempe, AZ', 'Raleigh, NC', 'Richmond, VA', 'Rochester, NY', 'Saint Paul, MN', 'Salt Lake City, UT', 'San Antonio, TX', 'San Diego, CA', 'Savannah, GA', 'Seattle, WA', 'Spartanburg, SC', 'Springfield, IL', 'St Louis, MO', 'Tallahassee, FL', 'Tampa, FL', 'Tifton, GA', 'Tulsa, OK', 'Tupelo, MS', 'Washington, D.C.', 'West Palm Beach, FL']"
"Tuskegee, AL","['Atlanta, GA', 'Atlantic City, NJ', 'Charlotte, NC', 'Chicago, IL', 'Columbus, OH', 'Orlando, FL', 'Selma, AL']"
Tutak,[]
Tutin,[]
Tuttlingen,[]
Tuudi,[]
Tuzla,"['Belgrade', 'Budapest', 'Ljubljana', 'Venice']"
"Twin Falls, ID","['Boise, ID', 'Coeur d`Alene, ID', 'Colorado Springs, CO', 'Colville, WA', 'Eugene, OR', 'Idaho Falls, ID', 'Las Vegas, NV', 'Lewiston, ID', 'Los Angeles, CA', 'Missoula, MT', 'Moscow, ID', 'Oceanside, CA', 'Oklahoma City, OK', 'Pasco, WA', 'Phoenix-Tempe, AZ', 'Pocatello, ID', 'Portland, OR', 'Salt Lake City, UT', 'San Ysidro, CA', 'Seattle, WA', 'Spanish Fork, UT', 'Spokane, WA', 'St. George, UT', 'Tacoma, WA', 'Tucson, AZ', 'Tulsa, OK']"
"Tyler, TX","['Abilene, TX', 'Albuquerque, NM', 'Amarillo, TX', 'Atlanta, GA', 'Austin, TX', 'Baltimore, MD', 'Baytown, TX', 'Beaumont, TX', 'Brownsville, TX', 'Bryan, TX', 'Buffalo, NY', 'Carlsbad, NM', 'Charlotte, NC', 'Chicago 95th & Dan Ryan, IL', 'Chicago, IL', 'Cleveland, OH', 'Colorado Springs, CO', 'Columbus, OH', 'Conroe, TX', 'Corpus Christi, TX', 'Dallas, TX', 'Dayton, OH', 'Denton, TX', 'Denver, CO', 'Detroit, MI', 'El Paso, TX', 'Fayetteville, NC', 'Flagstaff, AZ', 'Florence, AL', 'Fort Worth, TX', 'Greeneville, TN', 'Harlingen, TX', 'Houma, LA', 'Houston, TX', 'Huntsville, AL', 'Indianapolis, IN', 'Jackson, TN', 'Joplin, MO', 'Kansas City, KS', 'Kansas City, MO', 'Katy, TX', 'Killeen, TX', 'Knoxville, TN', 'Lafayette, LA', 'Las Cruces, NM', 'Las Vegas, NV', 'Lexington, KY', 'Longview, TX', 'Los Angeles, CA', 'Lubbock, TX', 'Mcallen, TX', 'Mckinney, TX', 'Memphis, TN', 'Miami, FL', 'Midland, TX', 'Milwaukee, WI', 'Mobile, AL', 'Modesto, CA', 'Montgomery, AL', 'Nashville, TN', 'New Orleans, LA', 'New York, NY', 'Newport, AR', 'Norfolk-Virginia Beach, VA', 'Norman, OK', 'Oklahoma City, OK', 'Orange County-Anaheim-Santa Ana, CA', 'Orange, TX', 'Orlando, FL', 'Peoria, IL', 'Phoenix-Tempe, AZ', 'Plano, TX', 'Prairie View, TX', 'Richmond, VA', 'Round Rock, TX', 'Sacramento, CA', 'Salina, KS', 'San Angelo, TX', 'San Antonio, TX', 'San Diego, CA', 'San Luis Obispo, CA', 'San Marcos, TX', 'Sarasota, FL', 'Sherman, TX', 'Shreveport, LA', 'Sioux Falls, SD', 'Slidell, LA', 'Springfield, MO', 'St Louis, MO', 'Tampa, FL', 'Temple, TX', 'Texarkana, TX', 'Tucson, AZ', 'Tulsa, OK', 'Victoria, TX', 'Waco, TX', 'Washington, D.C.', 'Wichita Falls, TX', 'Wichita, KS']"
Tylicz,[]
"Tyrone, PA","['Greenville, SC', 'New Brunswick, NJ', 'New York, NY', 'Newark, NJ', 'Washington, D.C.']"
Ualand (Lund),[]
Ub,[]
"Ubatuba, SP",[]
Úbeda,[]
"Uberaba, MG",[]
"Uberlândia, MG","['São Paulo, SP']"
Überlingen,"['Memmingen Airport', 'Munich', 'Paris', 'Warsaw']"
"Ubiratã, PR",[]
Ückeritz,[]
Udbina,[]
Uddevalla,"['Copenhagen', 'Copenhagen Airport', 'Eindhoven', 'Gothenburg', 'Malmö', 'Oslo']"
